"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"
"CHEMBL117906"	""	"0"	"399.35"	"0"	"4.95"	"13"	"O=C(Nc1csc(Cc2c(Cl)cccc2Cl)n1)NN1CCCCCC1"	"IC50"	"'='"	"70000.0"	"nM"	"4.16"	""	""	"UO_0000065"	"10.40"	"0.23"	"-0.80"	"7.26"	"0"	"CHEMBL657263"	"Ability to inhibit cyclin-dependent kinase 2-cyclin A."	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1136288"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2003"	"None"	""
"CHEMBL434217"	""	"0"	"416.51"	"0"	"2.96"	"28"	"CNS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1"	"IC50"	"'='"	"7.0"	"nM"	"8.15"	""	""	"UO_0000065"	"19.58"	"0.38"	"5.19"	"6.69"	"0"	"CHEMBL662528"	"Inhibition of cyclin-dependent kinase 2-cyclin A3 (CDK2)"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1138832"	"1"	"Scientific Literature"	"J. Med. Chem."	"2004"	"None"	""
"CHEMBL2314442"	""	"0"	"342.41"	"0"	"2.12"	"5a"	"CC[C@H](CO)Nc1cncc(Nc2nc3cncnc3n2C(C)C)n1"	"IC50"	"'='"	"210.0"	"nM"	"6.68"	""	""	"UO_0000065"	"19.50"	"0.36"	"4.56"	"5.87"	"0"	"CHEMBL2320637"	"Inhibition of recombinant human CDK2/cyclin A after 30 mins by scintillation counting"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL2311464"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2013"	"None"	""
"CHEMBL2314457"	""	"0"	"342.41"	"0"	"2.12"	"4f"	"CC[C@@H](CO)Nc1nc(Nc2ccncn2)c2ncn(C(C)C)c2n1"	"IC50"	"'='"	"2000.0"	"nM"	"5.70"	""	""	"UO_0000065"	"16.64"	"0.31"	"3.58"	"5.01"	"0"	"CHEMBL2320637"	"Inhibition of recombinant human CDK2/cyclin A after 30 mins by scintillation counting"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL2311464"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2013"	"None"	""
"CHEMBL2314470"	""	"0"	"355.45"	"0"	"2.97"	"3h"	"CC(C)[C@@H](CO)Nc1nc(Nc2cccnc2)c2ncn(C(C)C)c2n1"	"IC50"	"'='"	"120.0"	"nM"	"6.92"	""	""	"UO_0000065"	"19.47"	"0.36"	"3.95"	"6.87"	"0"	"CHEMBL2320637"	"Inhibition of recombinant human CDK2/cyclin A after 30 mins by scintillation counting"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL2311464"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2013"	"None"	""
"CHEMBL2314472"	""	"0"	"341.42"	"0"	"2.73"	"3f"	"CC[C@@H](CO)Nc1nc(Nc2cccnc2)c2ncn(C(C)C)c2n1"	"IC50"	"'='"	"14.0"	"nM"	"7.85"	""	""	"UO_0000065"	"23.00"	"0.43"	"5.12"	"7.79"	"0"	"CHEMBL2320637"	"Inhibition of recombinant human CDK2/cyclin A after 30 mins by scintillation counting"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL2311464"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2013"	"None"	""
"CHEMBL2314479"	""	"0"	"288.74"	"0"	"3.20"	"2a"	"CC(C)n1cnc2c(Nc3ccccn3)nc(Cl)nc21"	"IC50"	"'='"	"6200.0"	"nM"	"5.21"	""	""	"UO_0000065"	"18.04"	"0.36"	"2.01"	"7.60"	"0"	"CHEMBL2320637"	"Inhibition of recombinant human CDK2/cyclin A after 30 mins by scintillation counting"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL2311464"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2013"	"None"	""
"CHEMBL191003"	"JNJ-7706621"	"0"	"394.36"	"0"	"1.22"	"3b"	"Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F"	"IC50"	"'='"	"2.0"	"nM"	"8.70"	""	""	"UO_0000065"	"22.06"	"0.44"	"7.48"	"5.96"	"0"	"CHEMBL831578"	"Inhibition of Cyclin-dependent kinase 2-cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1139550"	"1"	"Scientific Literature"	"J. Med. Chem."	"2005"	"None"	""
"CHEMBL192716"	""	"0"	"339.40"	"0"	"2.56"	"22(table 3)"	"CC(C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2CCNC2=O)cc1"	"IC50"	"'='"	"12.0"	"nM"	"7.92"	""	""	"UO_0000065"	"23.34"	"0.43"	"5.36"	"8.79"	"0"	"CHEMBL833553"	"Inhibition of cyclin dependent kinase 2-cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1143606"	"1"	"Scientific Literature"	"J. Med. Chem."	"2005"	"None"	""
"CHEMBL2181325"	""	"0"	"485.59"	"0"	"4.16"	"17f, 85:15 trans/cis mixture"	"CC(=O)N1CCN(c2ccc3cc2COCC=CCOCc2cccc(c2)-c2ccnc(n2)N3)CC1"	"IC50"	"'='"	"6200.0"	"nM"	"5.21"	""	""	"UO_0000065"	"10.72"	"0.20"	"1.05"	"6.52"	"0"	"CHEMBL2184203"	"Inhibition of recombinant CDK2/Cyclin A using RbinG as substrate after 2 hrs by luminescence assay"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL2176955"	"1"	"Scientific Literature"	"J. Med. Chem."	"2011"	"None"	""
"CHEMBL2296275"	""	"0"	"362.27"	"0"	"4.94"	"29"	"Brc1cccc(Nc2nccc(OCC3CCCCC3)n2)c1"	"IC50"	"'='"	"26000.0"	"nM"	"4.58"	""	""	"UO_0000065"	"12.66"	"0.28"	"-0.35"	"9.75"	"0"	"CHEMBL3075793"	"Inhibition of CDK2/cyclinA (unknown origin)"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL3045022"	"1"	"Scientific Literature"	"Med Chem Res"	"2013"	"None"	""
"CHEMBL114851"	""	"0"	"241.29"	"0"	"2.47"	"30"	"O=C(Cc1ccccc1)Nc1cc(C2CC2)[nH]n1"	"IC50"	"'='"	"48.0"	"nM"	"7.32"	""	""	"UO_0000065"	"30.33"	"0.56"	"4.85"	"12.67"	"0"	"CHEMBL658020"	"In vitro inhibitory concentration against cyclin-dependent kinase 2-cyclin A complex using ATP/P33gamma-ATP mix as radioligand"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1148336"	"1"	"Scientific Literature"	"J. Med. Chem."	"2004"	"None"	""
"CHEMBL359737"	""	"0"	"304.31"	"0"	"1.33"	"7o1"	"N#Cc1ccc(-n2nc(C(N)=O)c3c2-c2c[nH]nc2CC3)cc1"	"IC50"	"'='"	"190.0"	"nM"	"6.72"	""	""	"UO_0000065"	"22.09"	"0.40"	"5.39"	"5.93"	"0"	"CHEMBL829439"	"Inhibition of Cyclin A-cyclin-dependent kinase 2"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1144365"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2005"	"None"	""
"CHEMBL125091"	""	"0"	"367.41"	"0"	"3.75"	"39"	"O=C(O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1"	"IC50"	"'='"	"800.0"	"nM"	"6.10"	""	""	"UO_0000065"	"16.59"	"0.31"	"2.35"	"5.39"	"0"	"CHEMBL662528"	"Inhibition of cyclin-dependent kinase 2-cyclin A3 (CDK2)"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1138832"	"1"	"Scientific Literature"	"J. Med. Chem."	"2004"	"None"	""
"CHEMBL115472"	""	"0"	"385.32"	"0"	"4.56"	"12"	"O=C(Nc1csc(Cc2c(Cl)cccc2Cl)n1)NN1CCCCC1"	"IC50"	"'='"	"30000.0"	"nM"	"4.52"	""	""	"UO_0000065"	"11.74"	"0.26"	"-0.04"	"7.90"	"0"	"CHEMBL657263"	"Ability to inhibit cyclin-dependent kinase 2-cyclin A."	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1136288"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2003"	"None"	""
"CHEMBL429171"	""	"0"	"1056.28"	"None"	"None"	"5"	"CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1c[nH]cn1)C(=O)N[C@H](C(=O)O)[C@H](O)c1ccccc1"	"IC50"	"'='"	"2.0"	"nM"	"8.70"	""	""	"UO_0000065"	"8.24"	"None"	"None"	"None"	"0"	"CHEMBL659117"	"In vitro inhibition of CDK2-cyclin A kinase activity on retinoblastoma protein"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1135869"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2002"	"None"	""
"CHEMBL115264"	""	"0"	"261.71"	"0"	"3.19"	"6"	"O=C(Nc1cc(C2CC2)[nH]n1)c1ccc(Cl)cc1"	"IC50"	"'='"	"85.0"	"nM"	"7.07"	""	""	"UO_0000065"	"27.02"	"0.54"	"3.88"	"12.24"	"0"	"CHEMBL658020"	"In vitro inhibitory concentration against cyclin-dependent kinase 2-cyclin A complex using ATP/P33gamma-ATP mix as radioligand"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1148336"	"1"	"Scientific Literature"	"J. Med. Chem."	"2004"	"None"	""
"CHEMBL272692"	""	"0"	"193.21"	"0"	"0.72"	"3"	"CCCOc1nc(N)nc2[nH]cnc12"	"IC50"	"'='"	"67000.0"	"nM"	"4.17"	""	""	"UO_0000065"	"21.60"	"0.41"	"3.45"	"4.65"	"0"	"CHEMBL663351"	"Inhibition of human Cyclin-dependent kinase 2-cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1135525"	"1"	"Scientific Literature"	"J. Med. Chem."	"2002"	"None"	""
"CHEMBL406495"	""	"0"	"221.26"	"0"	"1.50"	"5"	"CCCCCOc1nc(N)nc2[nH]cnc12"	"IC50"	"'='"	"49000.0"	"nM"	"4.31"	""	""	"UO_0000065"	"19.48"	"0.37"	"2.81"	"4.80"	"0"	"CHEMBL663351"	"Inhibition of human Cyclin-dependent kinase 2-cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1135525"	"1"	"Scientific Literature"	"J. Med. Chem."	"2002"	"None"	""
"CHEMBL568291"	""	"0"	"516.09"	"1"	"5.57"	"15c"	"CC(C)n1cnc2c(NCc3ccc(-c4ccc(F)cc4)s3)nc(N[C@H]3CC[C@H](N)CC3)nc21.Cl"	"IC50"	"'='"	"500.0"	"nM"	"6.30"	""	""	"UO_0000065"	"13.14"	"0.25"	"0.73"	"6.73"	"0"	"CHEMBL1058435"	"Inhibition of recombinant Cdk2/cyclinA"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1154657"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2009"	"None"	""
"CHEMBL431579"	""	"0"	"252.23"	"0"	"-0.65"	"1e"	"Nc1nc(N)c(N=O)c(OC[C@@H]2NCCC2=O)n1"	"IC50"	"'='"	"65000.0"	"nM"	"4.19"	""	""	"UO_0000065"	"16.60"	"0.32"	"4.84"	"2.88"	"0"	"CHEMBL661126"	"Inhibition of human Cyclin-dependent kinase 2 cyclin A3 at 12.5 uM ATP"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1136262"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2003"	"None"	""
"CHEMBL407876"	""	"0"	"205.22"	"0"	"0.89"	"16"	"C=C(C)COc1nc(N)nc2[nH]cnc12"	"IC50"	"'='"	"35000.0"	"nM"	"4.46"	""	""	"UO_0000065"	"21.71"	"0.41"	"3.57"	"4.97"	"0"	"CHEMBL663351"	"Inhibition of human Cyclin-dependent kinase 2-cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1135525"	"1"	"Scientific Literature"	"J. Med. Chem."	"2002"	"None"	""
"CHEMBL2312191"	""	"0"	"435.51"	"0"	"3.04"	"6"	"CNc1nc(C)c(-c2nc(Nc3cccc(C(=O)N4CCOCC4)c3)ncc2C#N)s1"	"Ki"	"'='"	"147.0"	"nM"	"6.83"	""	""	"UO_0000065"	"15.69"	"0.30"	"3.79"	"5.89"	"0"	"CHEMBL2320998"	"Inhibition of CDK2/Cyclin A (174 to 432 amino acid residues) (unknown origin) by differential scanning fluorimetry assay"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL2311463"	"1"	"Scientific Literature"	"J. Med. Chem."	"2013"	"None"	""
"CHEMBL571486"	""	"0"	"271.27"	"0"	"2.05"	"8a"	"COc1cc2c(C)cc3c(c2cc1OC)C(=O)NC3=O"	"IC50"	"'='"	"787.0"	"nM"	"6.10"	""	""	"UO_0000065"	"22.50"	"0.42"	"4.05"	"9.44"	"0"	"CHEMBL1048401"	"Inhibition of human CDK2/Cyclin A by ELISA"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1154759"	"1"	"Scientific Literature"	"J. Med. Chem."	"2010"	"None"	""
"CHEMBL303958"	""	"0"	"251.29"	"0"	"2.00"	"1a"	"Nc1nc(N)c(N=O)c(OCC2CCCCC2)n1"	"IC50"	"'='"	"2200.0"	"nM"	"5.66"	""	""	"UO_0000065"	"22.51"	"0.43"	"3.66"	"4.86"	"1"	"CHEMBL661126"	"Inhibition of human Cyclin-dependent kinase 2 cyclin A3 at 12.5 uM ATP"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1136262"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2003"	"None"	""
"CHEMBL2296291"	""	"0"	"350.40"	"0"	"1.86"	"1"	"CC[C@@H](C)Oc1nc(Nc2ccc(S(N)(=O)=O)cc2)ncc1C=O"	"IC50"	"'='"	"13.1"	"nM"	"7.88"	""	""	"UO_0000065"	"22.50"	"0.45"	"6.02"	"6.34"	"0"	"CHEMBL3075793"	"Inhibition of CDK2/cyclinA (unknown origin)"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL3045022"	"1"	"Scientific Literature"	"Med Chem Res"	"2013"	"None"	""
"CHEMBL407874"	"6-O-BENZYLGUANINE"	"3"	"241.25"	"0"	"1.51"	"31"	"Nc1nc(OCc2ccccc2)c2nc[nH]c2n1"	"IC50"	"'='"	"35000.0"	"nM"	"4.46"	""	""	"UO_0000065"	"18.47"	"0.34"	"2.95"	"4.97"	"0"	"CHEMBL663351"	"Inhibition of human Cyclin-dependent kinase 2-cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1135525"	"1"	"Scientific Literature"	"J. Med. Chem."	"2002"	"None"	""
"CHEMBL2326571"	""	"0"	"707.21"	"2"	"3.76"	"5824, PPMA"	"Cc1nc(C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)NCc2cc(Oc3cccc(F)c3)ccn2)nn1-c1ccc(Cl)cc1"	"IC50"	"'='"	"53200.0"	"nM"	"4.27"	""	""	"UO_0000065"	"6.04"	"0.12"	"0.51"	"2.12"	"0"	"CHEMBL2327296"	"Inhibition of human recombinant CDK2/Cyclin A2 using fluoresceinyl-Ahx-Pro-Val-Lys-Arg-Arg-Leu-Phe-Gly tracer peptide as substrate after 45 mins by fluorescent polarization binding assay"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL2321725"	"1"	"Scientific Literature"	"J. Med. Chem."	"2013"	"None"	""
"CHEMBL2326556"	""	"0"	"730.91"	"2"	"1.82"	"5762"	"CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1cc(C)n(-c2ccccc2)n1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O"	"IC50"	"'='"	"40300.0"	"nM"	"4.39"	""	""	"UO_0000065"	"6.01"	"0.11"	"2.57"	"1.84"	"0"	"CHEMBL2327296"	"Inhibition of human recombinant CDK2/Cyclin A2 using fluoresceinyl-Ahx-Pro-Val-Lys-Arg-Arg-Leu-Phe-Gly tracer peptide as substrate after 45 mins by fluorescent polarization binding assay"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL2321725"	"1"	"Scientific Literature"	"J. Med. Chem."	"2013"	"None"	""
"CHEMBL2326554"	""	"0"	"766.35"	"2"	"1.87"	"5906"	"CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1nc(C)n(-c2cccc(Cl)c2)n1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O"	"IC50"	"'='"	"5700.0"	"nM"	"5.24"	""	""	"UO_0000065"	"6.84"	"0.13"	"3.37"	"2.08"	"0"	"CHEMBL2327296"	"Inhibition of human recombinant CDK2/Cyclin A2 using fluoresceinyl-Ahx-Pro-Val-Lys-Arg-Arg-Leu-Phe-Gly tracer peptide as substrate after 45 mins by fluorescent polarization binding assay"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL2321725"	"1"	"Scientific Literature"	"J. Med. Chem."	"2013"	"None"	""
"CHEMBL2181320"	""	"0"	"375.43"	"0"	"4.20"	"16f, 85:15 trans/cis mixture"	"Oc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2"	"IC50"	"'='"	"210.0"	"nM"	"6.68"	""	""	"UO_0000065"	"17.79"	"0.33"	"2.48"	"8.73"	"0"	"CHEMBL2184203"	"Inhibition of recombinant CDK2/Cyclin A using RbinG as substrate after 2 hrs by luminescence assay"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL2176955"	"1"	"Scientific Literature"	"J. Med. Chem."	"2011"	"None"	""
"CHEMBL190281"	""	"0"	"469.39"	"0"	"3.82"	"16"	"O=c1c(Br)cc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n1C1CCCC1"	"IC50"	"'='"	"43.0"	"nM"	"7.37"	""	""	"UO_0000065"	"15.69"	"0.34"	"3.55"	"9.81"	"0"	"CHEMBL827912"	"Inhibition of Cyclin dependent kinase 2-cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1143566"	"1"	"Scientific Literature"	"J. Med. Chem."	"2005"	"None"	""
"CHEMBL358057"	""	"0"	"404.52"	"0"	"3.40"	"1, (Table 1)"	"CN1CCN(c2ccc(Nc3ncc4ccc(=O)n(C5CCCC5)c4n3)cc2)CC1"	"IC50"	"'='"	"14.0"	"nM"	"7.85"	""	""	"UO_0000065"	"19.42"	"0.36"	"4.45"	"11.85"	"0"	"CHEMBL829526"	"Inhibition of [32P]ATP binding to Cyclin dependent kinase 2-cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1143565"	"1"	"Scientific Literature"	"J. Med. Chem."	"2005"	"None"	""
"CHEMBL364317"	""	"0"	"390.49"	"0"	"3.06"	"5, (Table 1)"	"O=c1ccc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n1C1CCCC1"	"IC50"	"'='"	"24.0"	"nM"	"7.62"	""	""	"UO_0000065"	"19.51"	"0.36"	"4.56"	"10.15"	"0"	"CHEMBL829526"	"Inhibition of [32P]ATP binding to Cyclin dependent kinase 2-cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1143565"	"1"	"Scientific Literature"	"J. Med. Chem."	"2005"	"None"	""
"CHEMBL373300"	""	"0"	"405.51"	"0"	"2.84"	"21(table 1)"	"O=c1ccc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCCC1"	"IC50"	"'='"	"835.0"	"nM"	"6.08"	""	""	"UO_0000065"	"14.99"	"0.28"	"3.24"	"6.91"	"0"	"CHEMBL827912"	"Inhibition of Cyclin dependent kinase 2-cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1143566"	"1"	"Scientific Literature"	"J. Med. Chem."	"2005"	"None"	""
